"thank"	14.012	0
"you"	15.012666666666666	0
"lineup"	16.013333333333332	0
"easy"	17.014	0
"Massa"	17.4509	0
"%uh"	17.887800000000002	1
"let's"	18.324700000000004	0
"get"	18.761600000000005	0
"down"	19.198500000000006	0
"to"	19.635400000000008	0
"somethingmore"	20.07230000000001	0
"difficult"	20.50920000000001	0
"yeah"	20.946100000000012	0
"%uh"	21.509	1
"my"	21.851666666666667	0
"name's"	22.194333333333333	0
"Jim"	22.537	0
"blame"	22.879666666666665	0
"him"	23.22233333333333	0
"%um"	23.564999999999998	1
"like"	23.907666666666664	0
"shesaid"	24.25033333333333	0
"%uh"	25.349	1
"my"	25.734	0
"day"	26.119000000000003	0
"job"	26.504000000000005	0
"is"	26.889000000000006	0
"had"	27.274000000000008	0
"a"	27.65900000000001	0
"biomedicalresearch"	28.04400000000001	0
"facility"	28.429000000000013	0
"for"	28.814000000000014	0
"doing"	29.199000000000016	0
"that"	29.584000000000017	0
"genomic"	29.96900000000002	0
"analysis"	30.849	0
"on"	31.3345	0
"worms"	31.082	0
"and"	31.584714285714288	0
"flies"	32.087428571428575	0
"in"	32.59014285714286	0
"other"	33.09285714285714	0
"sciences"	33.595571428571425	0
"stuffbut"	34.09828571428571	0
"%uh"	35.339	1
"for"	35.70355555555555	0
"fun"	36.06811111111111	0
"over"	36.43266666666666	0
"I"	36.79722222222222	0
"like"	37.16177777777777	0
"to"	37.526333333333326	0
"look"	37.89088888888888	0
"at"	38.255444444444436	0
"%uh"	38.062	1
"data"	38.425636363636364	0
"visualizations"	38.78927272727273	0
"and"	39.1529090909091	0
"an"	39.516545454545465	0
"interactiveonce"	39.88018181818183	0
"and"	40.2438181818182	0
"today"	40.607454545454566	0
"I'd"	40.97109090909093	0
"like"	41.3347272727273	0
"to"	41.698363636363666	0
"%uh"	42.062	1
"talk"	42.51277777777778	0
"about"	42.96355555555556	0
"that"	43.41433333333334	0
"the"	43.86511111111112	0
"force"	44.3158888888889	0
"layoutColoma"	44.76666666666668	0
"more"	45.21744444444446	0
"detail"	45.66822222222224	0
"and"	47.019	0
"and"	47.35611111111111	0
"how"	47.693222222222225	0
"to"	48.03033333333334	0
"%uh"	48.36744444444445	1
"I"	48.704555555555565	0
"use"	49.04166666666668	0
"it"	49.37877777777779	0
"and"	49.715888888888905	0
"in"	50.053	0
"a"	50.36446153846153	0
"non"	50.67592307692307	0
"traditional"	50.987384615384606	0
"manner"	51.29884615384614	0
"some"	51.61030769230768	0
"sowe're"	51.921769230769215	0
"gonna"	52.23323076923075	0
"be"	52.54469230769229	0
"abusing"	52.85615384615382	0
"the"	53.16761538461536	0
"force"	53.479076923076896	0
"they"	53.79053846153843	0
"are"	54.579	0
"typically"	54.617999999999995	0
"here's"	55.359	0
"%ah"	55.7241	1
"here's"	56.0892	0
"a"	56.454299999999996	0
"you"	56.819399999999995	0
"know"	57.18449999999999	0
"we"	57.54959999999999	0
"just"	57.91469999999999	0
"saw"	58.27979999999999	0
"%ah"	58.644899999999986	1
"example"	59.001	0
"have"	59.446666666666665	0
"your"	59.89233333333333	0
"traditional"	60.338	0
"courselayout"	60.78366666666667	0
"andy"	61.22933333333334	0
"is"	61.675000000000004	0
"this"	62.12066666666667	0
"is"	62.56633333333334	0
"typically"	63.012	0
"utilize"	63.44157142857143	0
"for"	63.87114285714286	0
"your"	64.30071428571429	0
"socialnetwork"	64.73028571428573	0
"or"	65.15985714285716	0
"your"	65.5894285714286	0
"congress'"	66.019	0
"voting"	66.32650000000001	0
"on"	66.63400000000001	0
"the"	66.94150000000002	0
"same"	67.24900000000002	0
"stuff"	67.55650000000003	0
"youknow"	67.86400000000003	0
"network"	68.17150000000004	0
"based"	68.47900000000004	0
"stuff"	68.78650000000005	0
"%um"	69.094	1
"but"	69.5009	0
"we're"	69.90780000000001	0
"going"	70.31470000000002	0
"to"	70.72160000000002	0
"abuse"	71.12850000000003	0
"this"	71.53540000000004	0
"force"	71.94230000000005	0
"alittle"	72.34920000000005	0
"bit"	72.75610000000006	0
"and"	74.009	0
"come"	74.38688888888889	0
"up"	74.76477777777778	0
"with"	75.14266666666667	0
"some"	75.52055555555556	0
"novel"	75.89844444444445	0
"ways"	76.27633333333334	0
"toapply"	76.65422222222223	0
"it"	77.03211111111112	0
"%ah"	77.041	1
"to"	77.33114285714285	0
"other"	77.6212857142857	0
"data"	77.91142857142856	0
"visualization"	78.20157142857141	0
"techniquesto"	78.49171428571427	0
"make"	78.78185714285712	0
"your"	79.07199999999997	0
"%ah"	79.36214285714283	1
"life"	79.65228571428568	0
"a"	79.94242857142854	0
"little"	80.23257142857139	0
"bit"	80.52271428571424	0
"easier"	80.8128571428571	0
"so"	82.003	0
"for"	82.5129	0
"size"	83.0228	0
"12"	83.5327	0
"get"	84.04260000000001	0
"everybody"	84.55250000000001	0
"on"	85.06240000000001	0
"abaseline"	85.57230000000001	0
"of"	86.08220000000001	0
"what"	86.59210000000002	0
"what"	88.002	0
"exactly"	88.3729	0
"what"	88.74380000000001	0
"we're"	89.11470000000001	0
"talking"	89.48560000000002	0
"about"	89.85650000000003	0
"Imean"	90.22740000000003	0
"force"	90.59830000000004	0
"layout"	90.96920000000004	0
"%um"	91.34010000000005	1
"I"	91.729	0
"think"	91.9821875	0
"you"	92.23537499999999	0
"know"	92.48856249999999	0
"for"	92.74174999999998	0
"most"	92.99493749999998	0
"people"	93.24812499999997	0
"work"	93.50131249999997	0
"Iwould"	93.75449999999996	0
"agree"	94.00768749999996	0
"that"	94.26087499999996	0
"I"	94.51406249999995	0
"with"	94.76724999999995	0
"the"	95.02043749999994	0
"right"	95.27362499999994	0
"amount"	95.52681249999993	0
"of"	95.078	0
"notes"	95.5855	0
"in"	96.093	0
"Europe"	96.40090000000001	0
"with"	96.70880000000001	0
"the"	97.01670000000001	0
"right"	97.32460000000002	0
"amount"	97.63250000000002	0
"abovewas"	97.94040000000003	0
"in"	98.24830000000003	0
"your"	98.55620000000003	0
"layout"	98.86410000000004	0
"%um"	100.009	1
"it's"	100.31658333333334	0
"a"	100.62416666666667	0
"pleasing"	100.93175	0
"way"	101.23933333333332	0
"it's"	101.54691666666665	0
"a"	101.85449999999997	0
"prettyway"	102.1620833333333	0
"to"	102.46966666666663	0
"draw"	102.77724999999995	0
"a"	103.08483333333328	0
"graph"	103.3924166666666	0
"%um"	103.007	1
"it"	103.34225	0
"but"	103.67750000000001	0
"it"	104.01275000000001	0
"works"	104.34800000000001	0
"underneath"	104.68325000000002	0
"thecovers"	105.01850000000002	0
"is"	105.35375000000002	0
"working"	105.68900000000002	0
"as"	106.02425000000002	0
"a"	106.35950000000003	0
"physical"	106.69475000000003	0
"simulation"	107.093	0
"so"	107.431	0
"you"	107.76899999999999	0
"to"	108.10699999999999	0
"these"	108.44499999999998	0
"notes"	108.78299999999997	0
"is"	110.021	0
"kinda"	110.4619	0
"but"	110.9028	0
"a"	111.3437	0
"charged"	111.7846	0
"force"	112.2255	0
"are"	112.6664	0
"chargedparticle"	113.1073	0
"excuse"	113.5482	0
"me"	113.9891	0
"and"	114.619	0
"they"	115.14628571428571	0
"have"	115.67357142857142	0
"these"	116.20085714285713	0
"charges"	116.72814285714284	0
"work"	117.25542857142855	0
"to"	117.78271428571426	0
"to"	118.031	0
"move"	118.3339	0
"to"	118.6368	0
"reports"	118.93969999999999	0
"or"	119.24259999999998	0
"to"	119.54549999999998	0
"attract"	119.84839999999997	0
"them"	120.15129999999996	0
"indifferent"	120.45419999999996	0
"ways"	120.75709999999995	0
"and"	121.006	0
"the"	121.4075	0
"links"	121.809	0
"between"	122.2105	0
"these"	122.612	0
"notesconstrain"	123.0135	0
"that"	123.41499999999999	0
"movement"	123.81649999999999	0
"and"	124.21799999999999	0
"the"	124.61949999999999	0
"simulation"	125.075	0
"works"	125.4348	0
"as"	125.79459999999999	0
"a"	126.15439999999998	0
"giant"	126.51419999999997	0
"loop"	127.549	0
"so"	128.0568888888889	0
"%uh"	128.56477777777778	1
"each"	129.07266666666666	0
"iteration"	129.58055555555555	0
"each"	130.08844444444443	0
"cyclethis"	130.59633333333332	0
"loop"	131.1042222222222	0
"%ah"	131.6121111111111	1
"the"	132.012	0
"charges"	132.5685	0
"are"	133.125	0
"%ah"	133.6815	1
"are"	134.238	0
"im"	134.7945	0
"impact"	135.459	0
"the"	135.87369230769232	0
"notes"	136.28838461538464	0
"they"	136.70307692307696	0
"move"	137.11776923076928	0
"and"	137.5324615384616	0
"visualdisplay"	137.94715384615392	0
"is"	138.36184615384624	0
"updated"	138.77653846153856	0
"and"	139.19123076923088	0
"that"	139.6059230769232	0
"looping"	140.02061538461552	0
"just"	140.43530769230784	0
"occurs"	140.085	0
"over"	140.29160000000002	0
"and"	140.49820000000003	0
"over"	140.70480000000003	0
"again"	140.91140000000004	0
"until"	142.018	0
"it"	142.52183333333335	0
"settles"	143.02566666666667	0
"into"	143.52949999999998	0
"a"	144.0333333333333	0
"stableconfiguration"	144.53716666666662	0
"%um"	145.041	1
"so"	145.6125714285714	0
"that's"	146.18414285714283	0
"that's"	146.75571428571425	0
"the"	147.32728571428567	0
"force"	147.89885714285708	0
"layout"	148.4704285714285	0
"in"	149.042	0
"a"	149.2627857142857	0
"not"	149.48357142857142	0
"so"	149.70435714285713	0
"that's"	149.92514285714284	0
"that's"	150.14592857142856	0
"how"	150.36671428571427	0
"it"	150.58749999999998	0
"usuallyworks"	150.8082857142857	0
"I'm"	151.0290714285714	0
"a"	151.2498571428571	0
"big"	151.47064285714282	0
"fan"	151.69142857142853	0
"of"	151.91221428571424	0
"this"	153.033	0
"concept"	153.3400714285714	0
"that"	153.64714285714282	0
"everything"	153.95421428571424	0
"is"	154.26128571428566	0
"a"	154.56835714285708	0
"remix%uh"	154.8754285714285	0
"which"	155.18249999999992	0
"I"	155.48957142857134	0
"first"	155.79664285714276	0
"kinda"	156.10371428571418	0
"last"	156.4107857142856	0
"onto"	156.717857142857	0
"from"	157.02492857142843	0
"curry"	157.629	0
"ferguson's"	158.15449999999998	0
"a"	158.068	0
"wonderful"	158.5807142857143	0
"videos"	159.09342857142857	0
"which"	159.60614285714286	0
"you"	160.11885714285714	0
"haven'tseen"	160.63157142857142	0
"%ah"	161.1442857142857	1
"put"	162.269	0
"in"	162.55658333333335	0
"your"	162.8441666666667	0
"headphones"	163.13175000000004	0
"now"	163.41933333333338	0
"I'm"	163.70691666666673	0
"and"	163.99450000000007	0
"so"	164.28208333333342	0
"itwasn't"	164.56966666666676	0
"on"	164.8572500000001	0
"ignore"	165.14483333333345	0
"me"	165.4324166666668	0
"%ah"	165.072	1
"but"	165.447375	0
"his"	165.82274999999998	0
"his"	166.19812499999998	0
"main"	166.57349999999997	0
"thesis"	166.94887499999996	0
"is"	167.32424999999995	0
"that"	167.69962499999994	0
"%um"	168.075	1
"in"	168.41733333333332	0
"the"	168.75966666666665	0
"art"	169.10199999999998	0
"in"	169.4443333333333	0
"the"	169.78666666666663	0
"creative"	170.12899999999996	0
"world"	170.4713333333333	0
"%ah"	170.81366666666662	1
"new"	172.056	0
"works"	172.58083333333335	0
"are"	173.10566666666668	0
"created"	173.6305	0
"by"	174.15533333333335	0
"simple"	174.68016666666668	0
"modifications"	175.709	0
"of"	176.07658333333333	0
"existing"	176.44416666666666	0
"work"	176.81175	0
"see"	177.17933333333332	0
"youtake"	177.54691666666665	0
"you"	177.91449999999998	0
"take"	178.2820833333333	0
"some"	178.64966666666663	0
"existing"	179.01724999999996	0
"stuff"	179.3848333333333	0
"you"	179.75241666666662	0
"copy"	180.012	0
"you"	180.37854545454545	0
"transform"	180.7450909090909	0
"into"	181.11163636363634	0
"you"	181.47818181818178	0
"combine"	181.84472727272723	0
"%ah"	182.21127272727267	1
"ata"	182.57781818181812	0
"great"	182.94436363636356	0
"new"	183.310909090909	0
"pieces"	183.67745454545445	0
"and"	184.044	0
"it"	184.4774285714286	0
"his"	184.91085714285717	0
"his"	185.34428571428575	0
"videos"	185.77771428571432	0
"are"	186.2111428571429	0
"about"	186.64457142857148	0
"that"	187.078	0
"occurring"	187.53011111111113	0
"in"	187.98222222222225	0
"the"	188.43433333333337	0
"arts"	188.8864444444445	0
"in"	189.33855555555562	0
"music"	189.79066666666674	0
"andand"	190.24277777777786	0
"%um"	190.69488888888898	1
"literature"	191.849	0
"and"	192.29914285714284	0
"the"	192.7492857142857	0
"movies"	193.19942857142854	0
"by"	193.6495714285714	0
"the"	194.09971428571424	0
"good"	194.5498571428571	0
"is"	195.0	0
"also"	195.23546153846155	0
"true"	195.4709230769231	0
"and"	195.70638461538465	0
"I"	195.9418461538462	0
"think"	196.17730769230775	0
"we've"	196.4127692307693	0
"seen"	196.64823076923085	0
"thisin"	196.8836923076924	0
